,Temperature_C
1979-01-01,-19.2
1979-02-01,-30.1
1979-03-01,-21.2
1979-04-01,-13.2
1979-05-01,-6.8
1979-06-01,1.7
1979-07-01,4.6
1979-08-01,3.1
1979-09-01,-1.3
1979-10-01,-6.3
1979-11-01,
1979-12-01,
1980-01-01,
1980-02-01,
1980-03-01,-18.0
1980-04-01,-16.2
1980-05-01,-5.3
1980-06-01,-1.1
1980-07-01,4.5
1980-08-01,3.1
1980-09-01,-1.2
1980-10-01,-8.89
1980-11-01,-11.2
1980-12-01,-21.0
